"City","Date","PM2.5","PM10","NO","NO2","NH3","CO","SO2","O3","AQI","AQI_Bucket","Latitude","Longitude","Year"
"Valencia Centro","19-05-2020",14,23,8,26,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,88.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","20-05-2020",11,19,7,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,68.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","21-05-2020",11,18,8,23,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","22-05-2020",15,21,7,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,78.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","23-05-2020",11.793811911459,19.2751281479831,5,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,22.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","24-05-2020",11.793811911459,19.2751281479831,5,6,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,13.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","25-05-2020",9,22,8,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,71.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","26-05-2020",2,4,7,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,35,"Good",39.469251,-0.371777,2020
"Valencia Centro","27-05-2020",2,5,6,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,35,"Good",39.469251,-0.371777,2020
"Valencia Centro","28-05-2020",1,3,5,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,27.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","29-05-2020",4,10,6,19,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","30-05-2020",3,6,5,12,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,32.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","31-05-2020",1,2,5,7,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,18.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","1-06-2020",17,19,11,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,85,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","2-06-2020",19,27,25,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,132.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","3-06-2020",6,13,16,23,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,72.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","4-06-2020",15,16,5,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,62.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","5-06-2020",2,3,7,16,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,35,"Good",39.469251,-0.371777,2020
"Valencia Centro","6-06-2020",14,22,6,19,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,76.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","7-06-2020",11,34,15,42,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,127.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","8-06-2020",5,8,11,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,68.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","9-06-2020",4,4,9,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,51.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","10-06-2020",3,3,21,50,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,96.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","11-06-2020",6,6,6,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,47.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","12-06-2020",2,2,4,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,36.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","13-06-2020",4,10,6,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,42.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","14-06-2020",7,13,6,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,51.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","15-06-2020",9,18,8,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,73.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","16-06-2020",7,14,6,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","17-06-2020",7,12,8,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,61.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","18-06-2020",7,12,7,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","19-06-2020",7,11,7,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,57.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","20-06-2020",9,12,7,16,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","21-06-2020",9,12,5,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,50,"Good",39.469251,-0.371777,2020
"Valencia Centro","22-06-2020",10,18,11,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,91.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","23-06-2020",8,14,8,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,63.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","24-06-2020",7,13,6,16,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,52.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","25-06-2020",7,16,16,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,92.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","26-06-2020",6,13,7,27,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,66.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","27-06-2020",8,14,6,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,60,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","28-06-2020",12,17,6,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,62.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","29-06-2020",13,22,8,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,81.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","30-06-2020",12,23,8,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,80,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","1-07-2020",28,37,45,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,181.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","2-07-2020",25,36,48,56,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,206.25,"Poor",39.469251,-0.371777,2020
"Valencia Centro","3-07-2020",12,19,9,23,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,78.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","4-07-2020",14,16,6,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,62.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","5-07-2020",2,6,8,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,41.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","6-07-2020",11.793811911459,19.2751281479831,5,8,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,16.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","7-07-2020",14,49,16,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,142.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","8-07-2020",4,7,11,38,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","9-07-2020",3,3,9,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","10-07-2020",3,3,16,50,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,90,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","11-07-2020",4,4,12,36,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,70,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","12-07-2020",1,2,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,3.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","13-07-2020",8,16,11,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","14-07-2020",11,26,10,33,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,100,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","15-07-2020",11,26,11,38,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,107.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","16-07-2020",9,24,9,33,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,93.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","17-07-2020",10,25,9,28,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,90,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","18-07-2020",6,10,8,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,57.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","19-07-2020",6,11,7,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","20-07-2020",11,28,9,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,90,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","21-07-2020",9,25,11,26,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,88.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","22-07-2020",11,35,14,42,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,127.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","23-07-2020",8,23,14,45,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,112.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","24-07-2020",9,24,9,30,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,90,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","25-07-2020",6,12,7,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,58.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","26-07-2020",7,12,6,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,50,"Good",39.469251,-0.371777,2020
"Valencia Centro","27-07-2020",11,28,10,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,105,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","28-07-2020",10,27,9,29,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,93.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","29-07-2020",11,24,8,23,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,82.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","30-07-2020",10,18,11,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,87.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","31-07-2020",10,19,11,41,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,101.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","1-08-2020",31,42,55,37,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,206.25,"Poor",39.469251,-0.371777,2020
"Valencia Centro","2-08-2020",35,41,25,40,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,176.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","3-08-2020",9,16,10,27,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,77.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","4-08-2020",18,20,8,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,82.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","5-08-2020",2,4,6,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,26.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","6-08-2020",4,7,6,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,40,"Good",39.469251,-0.371777,2020
"Valencia Centro","7-08-2020",11,28,13,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,107.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","8-08-2020",4,9,8,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,65,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","9-08-2020",3,3,12,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,66.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","10-08-2020",4,4,20,45,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,91.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","11-08-2020",4,4,17,46,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,88.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","12-08-2020",1,1,9,30,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,51.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","13-08-2020",7,8,9,28,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,65,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","14-08-2020",8,9,6,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,53.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","15-08-2020",7,8,6,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,52.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","16-08-2020",5,5,8,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,53.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","17-08-2020",5,6,11,33,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,68.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","18-08-2020",5,5,9,29,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,60,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","19-08-2020",4,5,10,36,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,68.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","20-08-2020",3,4,10,27,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,55,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","21-08-2020",4,5,10,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,62.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","22-08-2020",6,7,7,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,51.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","23-08-2020",5,6,6,20,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,46.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","24-08-2020",4,4,8,24,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,50,"Good",39.469251,-0.371777,2020
"Valencia Centro","25-08-2020",4,5,12,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,57.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","26-08-2020",4,5,9,27,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,56.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","27-08-2020",4,5,10,30,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,61.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","28-08-2020",6,7,10,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,67.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","29-08-2020",4,4,9,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,47.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","30-08-2020",2,2,8,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,37.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","31-08-2020",2,2,13,33,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,62.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","1-09-2020",26,32,31,32,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,151.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","2-09-2020",38,44,12,29,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,153.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","3-09-2020",10,21,34,41,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,132.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","4-09-2020",17,20,7,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,77.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","5-09-2020",1,2,5,7,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,18.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","6-09-2020",2,5,8,16,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,38.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","7-09-2020",9,26,15,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,105,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","8-09-2020",11.793811911459,19.2751281479831,7,21,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,35,"Good",39.469251,-0.371777,2020
"Valencia Centro","9-09-2020",4,5,10,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,66.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","10-09-2020",4,4,8,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,47.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","11-09-2020",4,4,16,46,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,87.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","12-09-2020",2,2,14,49,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,83.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","13-09-2020",5,6,6,19,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,45,"Good",39.469251,-0.371777,2020
"Valencia Centro","14-09-2020",5,5,13,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,72.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","15-09-2020",8,9,10,38,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,81.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","16-09-2020",12,13,11,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,83.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","17-09-2020",13,14,13,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,92.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","18-09-2020",6,7,10,29,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,65,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","19-09-2020",2,3,12,22,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","20-09-2020",3,3,9,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,40,"Good",39.469251,-0.371777,2020
"Valencia Centro","21-09-2020",4,4,18,32,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,72.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","22-09-2020",5,6,14,30,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,68.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","23-09-2020",6,6,16,48,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,95,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","24-09-2020",4,4,24,30,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,77.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","25-09-2020",2,3,9,18,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,40,"Good",39.469251,-0.371777,2020
"Valencia Centro","26-09-2020",2,2,11,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,37.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","27-09-2020",2,3,6,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,31.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","28-09-2020",3,3,15,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,70,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","29-09-2020",3,3,12,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,66.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","30-09-2020",3,4,14,36,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,71.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","1-10-2020",24,39,33,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,158.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","2-10-2020",10,18,29,34,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,113.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","3-10-2020",14,24,26,48,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,140,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","4-10-2020",21,23,6,13,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,78.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","5-10-2020",1,1,5,6,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,16.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","6-10-2020",1,3,7,14,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,31.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","7-10-2020",10,24,9,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,92.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","8-10-2020",11.793811911459,19.2751281479831,9,31,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,50,"Good",39.469251,-0.371777,2020
"Valencia Centro","9-10-2020",5,6,11,40,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,77.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","10-10-2020",4,5,5,23,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,46.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","11-10-2020",4,5,18,46,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,91.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","12-10-2020",2,2,16,35,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,68.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","13-10-2020",2,3,22,44,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,88.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","14-10-2020",4,4,18,56,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,102.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","15-10-2020",1,1,8,19,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,36.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","16-10-2020",5,5,16,46,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,90,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","17-10-2020",5,6,7,29,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,58.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","18-10-2020",4,4,6,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","19-10-2020",3,4,12,42,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,76.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","20-10-2020",5,6,20,43,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,92.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","21-10-2020",7,7,21,68,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,128.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","22-10-2020",9,9,26,72,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,145,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","23-10-2020",2,3,13,37,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,68.75,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","24-10-2020",2,3,8,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,47.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","25-10-2020",3,3,6,11,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,28.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","26-10-2020",1,1,12,25,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,48.75,"Good",39.469251,-0.371777,2020
"Valencia Centro","27-10-2020",2,3,16,37,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,72.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","28-10-2020",4,4,16,52,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,95,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","29-10-2020",5,5,23,52,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,106.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","30-10-2020",8,9,18,51,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,107.5,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","31-10-2020",9,10,13,41,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,91.25,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","1-11-2020",15,22,17,27,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,101.25,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","2-11-2020",16,26,34,39,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,143.75,"Moderate",39.469251,-0.371777,2020
"Valencia Centro","3-11-2020",25,36,50,65,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,220,"Poor",39.469251,-0.371777,2020
"Valencia Centro","4-11-2020",18,19,6,15,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,72.5,"Satisfactory",39.469251,-0.371777,2020
"Valencia Centro","5-11-2020",4,7,6,9,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,32.5,"Good",39.469251,-0.371777,2020
"Valencia Centro","6-11-2020",3,9,8,17,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,46.25,"Good",39.469251,-0.371777,2020
"Valencia Centro","7-11-2020",10,18,8,16,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,65,"Satisfactory",39.469251,-0.371777,2020
